,Preço de abertura,Máximo do dia,Mínimo do dia,Preço de fechamento,Preço de fechamento ajustado,Volume negociado,Data,Ativo,Descrição,Código,Moeda
1547,304.0,305.5,303.0,298.5,298.5,490.0,2023-07-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1548,267.05,274.6,267.05,272.4,272.4,572.0,2023-07-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1549,271.75,273.6,266.55,271.25,271.25,248.0,2023-07-13 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1550,271.25,274.05,268.65,272.5,272.5,423.0,2023-07-14 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1551,272.5,275.4,272.5,273.9,273.9,289.0,2023-07-17 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1552,273.9,282.75,273.9,282.3,282.3,817.0,2023-07-18 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1553,281.3,291.4,280.55,287.7,287.7,558.0,2023-07-19 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1554,286.9,291.55,286.85,290.35,290.35,558.0,2023-07-20 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1555,291.45,300.35,291.2,299.9,299.9,735.0,2023-07-21 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1556,299.1,309.9,299.1,305.7,305.7,704.0,2023-07-24 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1557,305.3,312.0,301.5,309.65,309.65,467.0,2023-07-25 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1558,310.15,316.95,308.05,315.4,315.4,441.0,2023-07-26 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1559,316.3,318.85,313.15,317.1,317.1,420.0,2023-07-27 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1560,317.1,317.75,311.15,316.85,316.85,431.0,2023-07-28 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1561,317.75,319.4,310.1,316.2,316.2,474.0,2023-07-31 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1562,315.85,316.15,310.8,312.5,312.5,312.0,2023-08-01 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1563,312.0,312.15,302.5,302.5,302.5,496.0,2023-08-02 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1564,301.0,301.25,295.3,299.25,299.25,597.0,2023-08-03 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1565,299.45,306.25,298.35,301.4,301.4,444.0,2023-08-04 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1566,302.55,308.65,302.55,305.15,305.15,261.0,2023-08-07 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1567,304.7,306.85,295.6,296.95,296.95,768.0,2023-08-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1568,295.9,306.95,295.85,300.55,300.55,432.0,2023-08-09 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1569,301.95,302.95,298.0,300.45,300.45,300.0,2023-08-10 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1570,302.0,304.75,298.25,302.05,302.05,545.0,2023-08-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1571,301.8,306.4,298.85,301.05,301.05,820.0,2023-08-14 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1572,299.75,311.05,299.5,311.05,311.05,869.0,2023-08-15 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1573,313.45,331.05,313.0,331.05,331.05,1263.0,2023-08-16 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1574,333.25,341.15,315.3,316.85,316.85,1145.0,2023-08-17 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1575,316.85,326.85,316.85,326.4,326.4,1014.0,2023-08-18 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1576,330.0,332.85,318.0,320.2,320.2,769.0,2023-08-21 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1577,320.4,320.75,312.05,318.05,318.05,1024.0,2023-08-22 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1578,317.05,320.1,316.05,319.05,319.05,666.0,2023-08-23 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1579,319.7,325.3,314.0,315.55,315.55,385.0,2023-08-24 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1580,318.85,325.4,316.2,324.05,324.05,491.0,2023-08-25 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1581,328.0,330.95,316.0,321.9,321.9,356.0,2023-08-28 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1582,318.5,331.7,318.5,324.3,324.3,328.0,2023-08-29 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1583,329.7,334.3,327.05,334.3,334.3,125.0,2023-08-30 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1584,334.25,340.6,328.0,328.15,328.15,55.0,2023-08-31 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1585,328.0,329.5,328.0,327.35,327.35,0.0,2023-09-01 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1586,326.05,333.0,326.05,332.15,332.15,7.0,2023-09-05 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1587,349.95,350.0,345.0,346.15,346.15,34.0,2023-09-06 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1588,350.05,350.9,348.0,350.95,350.95,17.0,2023-09-07 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1589,355.0,390.0,349.9,349.6,349.6,140.0,2023-09-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1590,343.45,343.45,343.45,343.45,343.45,575.0,2023-09-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1591,327.85,333.65,325.5,331.5,331.5,432.0,2023-09-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1592,333.0,333.0,325.0,325.7,325.7,351.0,2023-09-13 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1593,326.8,332.0,326.75,331.2,331.2,443.0,2023-09-14 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1594,332.25,333.9,328.25,331.25,331.25,414.0,2023-09-15 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1595,332.3,341.25,330.7,339.05,339.05,734.0,2023-09-18 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1596,341.05,347.0,337.2,340.0,340.0,590.0,2023-09-19 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1597,340.0,344.1,338.25,343.4,343.4,257.0,2023-09-20 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1598,345.8,345.8,337.25,340.55,340.55,274.0,2023-09-21 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1599,341.15,345.7,339.35,341.6,341.6,218.0,2023-09-22 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1600,341.8,343.15,338.3,339.4,339.4,266.0,2023-09-25 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1601,340.45,349.4,339.75,349.4,349.4,476.0,2023-09-26 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1602,351.65,369.0,348.5,355.1,355.1,824.0,2023-09-27 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1603,354.85,358.45,345.1,345.8,345.8,515.0,2023-09-28 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1604,344.65,351.95,341.05,349.75,349.75,445.0,2023-09-29 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1605,352.0,359.75,351.6,354.8,354.8,501.0,2023-10-02 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1606,355.05,359.05,348.25,356.2,356.2,329.0,2023-10-03 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1607,354.0,366.2,352.6,365.95,365.95,632.0,2023-10-04 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1608,366.25,375.95,365.65,375.95,375.95,531.0,2023-10-05 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1609,379.5,383.2,374.15,377.2,377.2,711.0,2023-10-06 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1610,376.1,382.25,373.25,375.65,375.65,600.0,2023-10-09 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1611,373.0,384.45,373.0,381.15,381.15,996.0,2023-10-10 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1612,377.3,384.15,376.6,378.05,378.05,610.0,2023-10-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1613,377.4,388.0,377.0,385.25,385.25,826.0,2023-10-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1614,388.0,390.75,378.3,385.9,385.9,731.0,2023-10-13 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1615,388.65,391.8,381.7,382.7,382.7,992.0,2023-10-16 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1616,383.75,385.7,382.45,384.9,384.9,862.0,2023-10-17 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1617,384.05,387.0,379.4,379.85,379.85,1122.0,2023-10-18 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1618,379.5,386.65,379.25,385.35,385.35,1121.0,2023-10-19 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1619,385.35,395.25,382.0,391.2,391.2,1093.0,2023-10-20 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1620,390.85,398.6,387.5,389.05,389.05,855.0,2023-10-23 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1621,391.1,395.45,390.0,390.8,390.8,370.0,2023-10-24 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1622,391.5,397.5,391.5,393.45,393.45,547.0,2023-10-25 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1623,396.75,399.8,395.25,396.85,396.85,458.0,2023-10-26 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1624,395.05,403.2,394.0,401.95,401.95,199.0,2023-10-27 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1625,402.5,411.95,402.05,411.95,411.95,112.0,2023-10-30 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1626,428.5,431.95,414.95,417.7,417.7,493.0,2023-10-31 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1627,414.0,414.0,409.0,408.95,408.95,48.0,2023-11-01 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1628,398.0,398.0,378.0,378.15,378.15,47.0,2023-11-02 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1629,372.5,379.0,371.45,374.35,374.35,51.0,2023-11-03 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1630,377.5,377.5,377.5,387.05,387.05,8.0,2023-11-06 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1631,398.45,398.45,391.0,392.5,392.5,4.0,2023-11-07 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1632,395.0,410.0,395.0,406.85,406.85,10.0,2023-11-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1633,415.9,415.9,415.9,410.15,410.15,675.0,2023-11-09 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1634,373.0,375.4,368.25,371.65,371.65,453.0,2023-11-10 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1635,372.75,381.05,371.85,379.2,379.2,455.0,2023-11-13 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1636,381.0,389.2,379.25,389.2,389.2,698.0,2023-11-14 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1637,391.75,405.85,390.95,398.0,398.0,934.0,2023-11-15 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1638,400.0,408.0,400.0,408.0,408.0,431.0,2023-11-16 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1639,412.1,419.9,404.95,415.8,415.8,1233.0,2023-11-17 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1640,418.2,425.8,417.05,425.8,425.8,524.0,2023-11-20 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1641,428.4,428.8,407.4,415.8,415.8,722.0,2023-11-21 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1642,414.0,422.65,410.4,420.7,420.7,480.0,2023-11-22 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1643,414.0,422.65,410.4,420.7,420.7,0.0,2023-11-23 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1644,420.6,420.7,410.7,411.1,411.1,322.0,2023-11-24 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1645,411.9,416.15,403.3,404.3,404.3,523.0,2023-11-27 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1646,404.25,414.3,398.05,414.3,414.3,472.0,2023-11-28 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1647,416.5,418.45,408.8,411.0,411.0,461.0,2023-11-29 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1648,408.55,408.55,401.0,401.0,401.0,480.0,2023-11-30 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1649,397.15,400.45,388.55,394.2,394.2,732.0,2023-12-01 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1650,396.05,404.2,384.2,384.2,384.2,632.0,2023-12-04 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1651,377.75,382.05,364.2,366.25,366.25,1563.0,2023-12-05 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1652,367.8,373.85,360.6,361.8,361.8,1422.0,2023-12-06 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1653,365.3,371.8,363.0,371.8,371.8,529.0,2023-12-07 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1654,374.95,379.35,369.0,371.35,371.35,959.0,2023-12-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1655,372.05,381.35,371.05,381.35,381.35,1084.0,2023-12-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1656,382.35,385.75,364.75,371.05,371.05,984.0,2023-12-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1657,369.4,371.4,361.1,362.65,362.65,1727.0,2023-12-13 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1658,364.1,372.65,363.7,372.65,372.65,863.0,2023-12-14 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1659,372.75,379.4,369.45,371.05,371.05,1409.0,2023-12-15 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1660,371.35,373.25,365.0,372.65,372.65,923.0,2023-12-18 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1661,373.3,375.7,363.1,364.2,364.2,860.0,2023-12-19 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1662,363.05,363.7,354.2,354.2,354.2,930.0,2023-12-20 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1663,351.7,352.0,344.2,344.2,344.2,424.0,2023-12-21 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1664,340.2,340.2,324.2,328.65,328.65,0.0,2023-12-22 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1665,334.15,338.65,322.1,326.35,326.35,479.0,2023-12-26 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1666,327.8,331.8,324.75,325.6,325.6,187.0,2023-12-27 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1667,324.75,331.3,323.7,330.2,330.2,114.0,2023-12-28 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1668,333.0,340.2,320.4,320.2,320.2,72.0,2023-12-29 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1669,325.0,336.55,325.0,342.5,342.5,12.0,2024-01-02 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1670,346.45,348.5,344.85,348.05,348.05,7.0,2024-01-03 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1671,335.2,335.2,335.2,335.2,335.2,3.0,2024-01-04 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1672,338.0,338.0,338.0,338.0,338.0,0.0,2024-01-05 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1673,338.0,338.0,338.0,338.05,338.05,4.0,2024-01-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1674,331.2,331.9,331.0,331.2,331.2,7.0,2024-01-09 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1675,324.8,324.8,324.8,324.8,324.8,821.0,2024-01-10 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1676,296.0,306.75,291.55,305.6,305.6,898.0,2024-01-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1677,305.05,309.9,302.05,304.7,304.7,404.0,2024-01-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1678,304.6,304.6,297.6,299.05,299.05,865.0,2024-01-16 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1679,298.0,299.8,290.0,290.65,290.65,963.0,2024-01-17 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1680,290.25,299.5,289.75,297.7,297.7,886.0,2024-01-18 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1681,299.4,307.7,296.9,307.7,307.7,690.0,2024-01-19 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1682,308.2,319.75,303.6,308.35,308.35,728.0,2024-01-22 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1683,308.4,316.55,306.45,307.95,307.95,496.0,2024-01-23 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1684,309.65,313.5,308.05,311.1,311.1,508.0,2024-01-24 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1685,311.15,311.15,304.1,307.25,307.25,557.0,2024-01-25 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1686,307.45,317.25,307.3,317.25,317.25,465.0,2024-01-26 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1687,321.6,337.25,320.1,337.25,337.25,1215.0,2024-01-29 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1688,340.0,353.5,332.35,352.45,352.45,1429.0,2024-01-30 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1689,352.2,360.6,344.6,356.8,356.8,957.0,2024-01-31 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1690,356.45,366.8,355.3,366.8,366.8,833.0,2024-02-01 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1691,366.0,386.8,365.75,381.55,381.55,1768.0,2024-02-02 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1692,378.25,378.3,371.55,374.4,374.4,1054.0,2024-02-05 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1693,375.0,382.05,373.15,380.95,380.95,951.0,2024-02-06 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1694,380.85,390.95,379.65,390.95,390.95,361.0,2024-02-07 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1695,394.7,404.9,376.8,383.65,383.65,1635.0,2024-02-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1696,383.15,383.2,373.65,373.65,373.65,415.0,2024-02-09 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1697,369.8,369.8,353.65,353.65,353.65,1320.0,2024-02-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1698,350.65,361.3,347.05,351.6,351.6,1656.0,2024-02-13 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1699,351.85,361.6,350.4,361.6,361.6,719.0,2024-02-14 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1700,364.85,372.9,359.15,364.65,364.65,937.0,2024-02-15 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1701,365.6,374.65,361.3,371.4,371.4,1542.0,2024-02-16 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1702,371.85,381.4,371.0,372.8,372.8,1021.0,2024-02-20 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1703,371.9,371.9,362.8,362.8,362.8,783.0,2024-02-21 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1704,356.2,370.15,348.95,369.45,369.45,548.0,2024-02-22 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1705,364.8,379.45,359.45,375.9,375.9,605.0,2024-02-23 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1706,378.3,385.9,371.5,378.95,378.95,471.0,2024-02-26 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1707,376.95,377.4,368.95,368.95,368.95,314.0,2024-02-27 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1708,364.3,364.3,348.95,348.95,348.95,270.0,2024-02-28 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1709,349.65,352.0,343.0,355.85,355.85,341.0,2024-02-29 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1710,356.25,357.7,352.5,355.4,355.4,70.0,2024-03-01 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1711,361.25,361.25,361.25,361.25,361.25,35.0,2024-03-04 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1712,362.8,362.8,362.8,362.8,362.8,0.0,2024-03-05 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1713,393.1,393.1,385.0,383.0,383.0,9.0,2024-03-06 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1714,380.0,380.0,368.5,367.15,367.15,3.0,2024-03-07 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1715,357.15,357.15,357.15,357.15,357.15,417.0,2024-03-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1716,357.7,368.85,350.5,353.9,353.9,863.0,2024-03-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1717,358.25,359.95,349.0,354.75,354.75,983.0,2024-03-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1718,354.8,364.75,354.8,364.2,364.2,596.0,2024-03-13 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1719,365.0,366.5,356.8,360.55,360.55,458.0,2024-03-14 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1720,360.1,370.55,358.75,370.45,370.45,586.0,2024-03-15 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1721,370.45,371.3,360.45,360.45,360.45,478.0,2024-03-18 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1722,358.4,361.0,354.7,357.85,357.85,591.0,2024-03-19 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1723,358.95,362.25,347.85,347.85,347.85,911.0,2024-03-20 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1724,346.5,367.85,346.5,358.4,358.4,997.0,2024-03-21 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1725,358.55,368.4,357.35,367.7,367.7,537.0,2024-03-22 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1726,368.2,376.0,366.35,370.95,370.95,782.0,2024-03-25 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1727,373.1,377.0,371.45,373.1,373.1,416.0,2024-03-26 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1728,374.0,375.9,363.2,370.3,370.3,731.0,2024-03-27 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1729,369.95,369.95,360.3,363.25,363.25,728.0,2024-03-28 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1730,360.6,373.25,358.2,373.25,373.25,632.0,2024-04-01 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1731,375.0,375.0,367.35,368.75,368.75,544.0,2024-04-02 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1732,368.95,374.4,363.8,371.9,371.9,542.0,2024-04-03 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1733,373.55,373.55,366.5,370.3,370.3,449.0,2024-04-04 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1734,367.55,370.65,360.3,360.3,360.3,675.0,2024-04-05 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1735,359.45,363.95,354.0,355.8,355.8,913.0,2024-04-08 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1736,354.15,365.8,354.0,365.8,365.8,773.0,2024-04-09 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1737,368.0,380.25,364.25,374.7,374.7,1176.0,2024-04-10 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1738,372.0,376.0,364.7,364.7,364.7,417.0,2024-04-11 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
1739,363.0,370.5,360.65,369.5,369.5,670.0,2024-04-12 00:00:00,Suco de Laranja,Futuros do Suco de Laranja,OJ=F,USD
